id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13216889,"Beautiful Quiet Home,  Close to Parkway or Town",8552617,Shannon,,28804,35.64234,-82.53083,Private room,52,2,67,2019-07-21,1.67,1,40
13224612,In the Heart of West Asheville,59215839,Julie,,28806,35.5784,-82.60467,Private room,80,2,33,2019-08-19,0.82,3,27
13225039,2 BR Home Walking Distance to Biltmore Village,74219755,Jake,,28803,35.56679,-82.5288,Entire home/apt,125,2,23,2017-02-20,0.58,1,0
13231021,"Sparkling Clean, Easy Access to Downtown & Hiking",14764795,Linda,,28803,35.55739,-82.49141,Entire home/apt,150,2,52,2019-09-15,1.40,1,288
13234214,Mama Dee's Hide Away,17162742,Kirk,,28704,35.43748,-82.57877,Entire home/apt,160,2,2,2017-09-13,0.06,1,356
13236835,Tropical Oasis in West Asheville,64318627,Ceara,,28806,35.58669,-82.59909,Private room,55,2,29,2018-06-18,0.76,1,24
13251709,The Sage Private Suite+Den and Bathroom Montford,73994689,Lydia And Victor,,28801,35.6042,-82.56954,Private room,55,1,200,2019-09-09,4.93,2,169
13258472,5* STEAMPUNK SUITE@UTOPIA ~ POOL ~ HOT-TUB,1994122,Marc & Fay,,28805,35.6114,-82.52366,Entire home/apt,79,1,260,2019-09-23,6.60,9,159
13260302,Tree House Studio,16927392,Liv,,28803,35.52754,-82.48171,Entire home/apt,75,2,157,2019-09-23,3.95,1,69
13274313,"Spacious Apt w/Deck, Quiet, Private, Walk Downtown",16465325,Matt & Lulu,,28801,35.59735,-82.56676,Entire home/apt,127,2,121,2019-09-15,3.36,1,152
13279595,ZenMtn Treehouse (Lower Level)NO Cleaning Fee,74862179,Rebecca,,28803,35.55772,-82.478,Private room,89,1,127,2019-09-22,3.15,2,76
13312601,Simple but Sweet Cottage House,75238397,Becky,,28704,35.45647,-82.54344,Entire home/apt,155,2,90,2019-09-18,2.37,2,164
13326253,Modern  Loft  in the center of West Asheville,1872084,Linda And Rafael,,28806,35.5816,-82.59863,Entire home/apt,79,2,121,2019-09-07,3.07,2,67
13333422,Mountain Views in the heart of West Asheville,75476230,Jennifer,,28806,35.57314,-82.57685,Entire home/apt,115,2,94,2019-09-07,2.39,1,350
13340576,"Spacious, Garden Suite w/ Private Porch",12585232,George,,28806,35.59681,-82.61579,Entire home/apt,85,1,141,2019-09-08,3.55,1,57
13345957,Master bedroom in a quiet neighborhood,75624183,Kim,,28806,35.60372,-82.61136,Private room,60,2,76,2019-09-15,1.96,3,86
13348419,Charming Asheville Cottage at Beaver Lake,57640272,Ellen,,28804,35.63376,-82.56682,Entire home/apt,130,2,58,2019-09-02,1.47,1,149
13355384,"Large 2 bed loft in W. Avl, bring the whole family",1872084,Linda And Rafael,,28806,35.58185,-82.59845,Entire home/apt,165,2,130,2019-09-07,3.30,2,54
13359588,Cozy room with En Suite bathroom,75624183,Kim,,28806,35.60321,-82.61004,Private room,60,2,75,2019-09-22,1.88,3,87
13373427,Studio in the Trees - 2 miles to Biltmore Estate,3018614,Ada,,28805,35.58462,-82.53433,Entire home/apt,98,2,162,2019-09-08,4.12,2,348
13386987,"Studio 54: Private cottage, 30-day",1335315,Lindsay,,28803,35.55028,-82.53307,Entire home/apt,70,30,103,2019-08-04,2.60,1,179
13388627,Explore Asheville at a Bright Pad with Pops of Rich Red,32054468,Jeremy,,28801,35.59359,-82.55949,Entire home/apt,163,3,50,2019-09-22,1.26,4,334
13426466,Asheville Studio w/ Sleeping Loft - Walk Downtown!,76545940,Hilary,,28801,35.60098,-82.56173,Entire home/apt,125,30,32,2019-05-27,0.80,2,116
13429035,Asheville Cottage With All the Comforts of Home,19333726,Sue,,28704,35.47946,-82.51432,Entire home/apt,160,3,20,2019-09-02,0.50,2,350
13452018,"Chateau St. Michelle, live the Asheville life.",10654807,Michelle,,28801,35.61122,-82.55986,Entire home/apt,95,1,95,2019-09-22,2.84,2,340
13479400,"2 BR, 1 BA home in hip West Asheville",67061733,Judson,,28806,35.57345,-82.58165,Entire home/apt,119,2,35,2017-10-29,0.88,1,0
13514183,Radiant Apartment in Downtown Asheville,32054468,Jeremy,,28801,35.59516,-82.56152,Entire home/apt,163,3,49,2019-09-15,1.28,4,325
13524286,Explore the Arts District from a Century Building Apartment,32054468,Jeremy,,28801,35.59345,-82.56149,Entire home/apt,163,3,42,2019-08-21,1.05,4,335
13533084,"Quiet Rancher, Less Than 1 mi. to Town!",25820180,Robertino,,28801,35.60908,-82.55939,Entire home/apt,274,5,17,2019-07-28,0.44,1,5
13556933,Sunporch Suite w/ private entrance,78069256,Laura,,28804,35.63449,-82.53648,Private room,59,1,160,2019-09-01,4.25,2,40
13582513,On famous West Asheville corridor. Walk everywhere,40234911,Sage,,28806,35.58114,-82.5949,Entire home/apt,75,2,157,2019-09-09,4.14,2,339
13648659,LUX STEEL SUITE@UTOPIA ~ POOL ~ HOT-TUB ~ VIEWS,1994122,Marc & Fay,,28805,35.61258,-82.52601,Entire home/apt,79,1,277,2019-09-23,7.23,9,161
13674901,Lovely Space//Private Entrance and Bath,57323381,Leslie,,28803,35.55043,-82.52338,Private room,51,1,133,2019-09-22,3.36,1,159
13684589,Modern greenbuilt home in hip West Asheville,79691715,Myrick,,28806,35.58378,-82.58659,Entire home/apt,350,2,0,,,1,0
13700790,Cozy Room in South Asheville,37737144,Kwadwo,,28704,35.4749,-82.50163,Private room,30,1,231,2019-09-18,5.85,4,337
13706838,Spacious home; heart of W. Aville w/shared kitchen,36805990,Caryn,,28806,35.58479,-82.59613,Entire home/apt,165,2,13,2018-07-29,0.33,1,0
13716891,The Zen Cabin,7429638,Tami,,28804,35.61609,-82.55306,Entire home/apt,80,2,274,2019-09-18,7.07,1,332
13725727,Cute and comfy in East Asheville!,10299027,Kate,,28803,35.56125,-82.50431,Private room,55,1,87,2019-07-05,3.05,1,0
13744589,Whole House just off Haywood Rd.,63893801,Nick,,28806,35.58019,-82.58514,Entire home/apt,127,2,154,2019-09-03,3.91,1,29
13765762,Tiny House for visitors,8631226,Drew,,28805,35.58598,-82.46148,Entire home/apt,85,2,135,2019-09-22,3.50,3,18
13779774,"Private flat w/ Kitchenette & bathroom, Monthly",4195893,Amy,,28806,35.57154,-82.59257,Entire home/apt,38,29,23,2019-07-31,0.59,1,132
13799325,HGTV UrbanOasis Bungalow of Asheville,53413934,Tyler,,28806,35.57592,-82.59622,Entire home/apt,260,3,15,2019-07-22,0.41,1,154
13815203,The Hunt Hill House,72302182,Jamie,,28801,35.58783,-82.54847,Private room,80,2,44,2019-09-15,1.83,1,59
13819278,Mountain Glow- close to downtown and BR Parkway.,24629376,Mary,,28805,35.60813,-82.48591,Entire home/apt,145,3,72,2019-09-08,1.93,1,337
13877850,Blue Ridge Mountain Home Away from Home,25666840,Meghan,,28806,35.59298,-82.61075,Entire home/apt,120,2,156,2019-09-15,5.18,1,347
13879892,Ridge Cross Cottage,48002359,Kim,,28805,35.59766,-82.48562,Entire home/apt,125,2,133,2019-09-22,3.48,2,341
13893832,Downtown Condo in the Woods,22215473,Kelsey,,28801,35.5894,-82.56126,Entire home/apt,250,1,4,2018-04-29,0.10,2,0
13900600,Cozy room with bath in West Asheville,59215839,Julie,,28806,35.57863,-82.60554,Private room,80,2,13,2019-03-30,0.34,3,0
13901952,Historic Grove Park - Apartment #3,46228285,Kathryn,,28801,35.61518,-82.54307,Entire home/apt,125,30,17,2019-06-28,0.44,4,336
13924999,"Artful wooded bungalo, minutes from downtown",9760031,Michelle,,28801,35.60963,-82.55969,Private room,124,30,27,2018-10-28,0.70,1,1
13942925,~Front Porch Retreat~2 bd.~1 ba.~2.5 mi to D/T!~,66825963,Kathryn,,28804,35.62023,-82.57442,Entire home/apt,165,2,149,2019-09-22,3.82,1,333
13974448,Private cozy apartment,63413993,Kala,,28804,35.60928,-82.56223,Entire home/apt,95,1,127,2019-09-08,3.28,2,0
14044072,"THE SWEET SPOT- serene hilltop, close to downtown",84179660,Terry,,28803,35.50306,-82.56298,Entire home/apt,85,3,9,2019-09-16,3.86,1,265
14076438,Stone Cottage,38060048,Margaret,,28805,35.58641,-82.49023,Entire home/apt,250,2,38,2019-09-25,1.02,1,188
14084772,Downtown Asheville Bungalow,30018990,Jason,,28801,35.60383,-82.55832,Entire home/apt,95,30,3,2018-02-28,0.08,1,331
14102422,The Restful Edge - minutes from downtown AVL,78300248,Heather,,28803,35.55302,-82.472,Entire home/apt,80,2,31,2019-09-22,2.42,1,44
14110641,Cottage at Green Oaks Community,481489,Valerie,,28804,35.63114,-82.58326,Entire home/apt,135,2,28,2019-08-21,0.74,3,61
14122794,Liberty Cottage,85147880,Zephyr,,28803,35.56142,-82.51329,Entire home/apt,95,5,20,2019-09-27,0.52,1,113
14125023,Downtown Furnished Studio!! Close to Everything!!!,10746689,Irina,,28801,35.59857,-82.54082,Entire home/apt,50,30,1,2018-07-21,0.07,1,349
14167740,Hidden Gem - Lovely Summer Rental,85734110,Thomas,,28806,35.56922,-82.59956,Entire home/apt,62,30,7,2018-09-02,0.18,1,331
14168464,"""B Flat"" Downtown!",23092470,April,,28801,35.59022,-82.5528,Entire home/apt,121,1,284,2019-09-24,7.38,3,291
14168714,Wake to Morning Sun in a West Asheville Bungalow,62550138,Aiyanna,,28806,35.58182,-82.57364,Entire home/apt,110,1,34,2017-05-14,0.88,1,0
14184893,Spectacular Views Minutes from Downtown,43524105,Adam,,28805,35.63137,-82.47366,Private room,60,2,88,2019-09-26,2.48,1,173
14186791,Sunlight and a Central Location!,793766,Kara,,28801,35.60316,-82.54583,Entire home/apt,100,2,52,2019-08-25,1.35,1,0
14203513,World Spirit Guest Suite,3578821,Kaitlyne & Ryan,,28806,35.59534,-82.61907,Entire home/apt,65,1,163,2019-09-17,4.26,1,32
14236639,CasaLina. Minutes away from downtown,21609585,Reca,,28801,35.58158,-82.5537,Entire home/apt,79,30,16,2018-07-31,0.42,1,364
14252155,Casa de Altschul -  2 bedroom suite,86743222,Juli,,28803,35.50547,-82.4676,Private room,165,1,1,2017-07-23,0.04,3,179
14252379,Casa de Altschul -  Your Home Base - La Adena,86743222,Juli,,28803,35.50479,-82.46765,Private room,70,1,18,2019-09-01,0.48,3,179
14252454,Casa de Altschul - La Alaina - Private - Queen bed,86743222,Juli,,28803,35.50482,-82.46601,Private room,95,1,5,2019-08-15,0.17,3,179
14266066,Adorable Red Barnhouse,2898822,Emily,,28803,35.57049,-82.52178,Entire home/apt,199,30,3,2018-04-15,0.13,1,54
14295265,Artistic Suite with Hot Breakfast.,15474239,Rita,,28803,35.49896,-82.52829,Private room,63,2,134,2019-09-23,3.62,1,63
14334104,Aurora's Sunrise   5 minute drive to downtown,52167435,Marty,,28805,35.58752,-82.53427,Entire home/apt,39,2,148,2019-09-21,3.97,1,2
14352724,NEW: Elegant Modern Suite & Short Walk to Downtown,7827938,Tori,,28801,35.59665,-82.5653,Entire home/apt,129,2,247,2019-09-09,6.49,2,318
14355288,3 Bedroom Beauty - Walk to Town!,3018614,Ada,,28801,35.60818,-82.55643,Entire home/apt,90,30,10,2019-08-31,0.30,2,307
14357005,Lavender room,61661019,Leah,,28806,35.57218,-82.58582,Private room,40,1,300,2019-09-13,8.35,1,11
14430828,Sunny West Asheville Retreat,19598083,Marin,,28806,35.57578,-82.578,Entire home/apt,125,2,134,2019-09-20,3.73,1,309
14440002,Summer House Across From River With 6 Free Tubes!!,88891524,Ralph,,28804,35.62465,-82.57714,Entire home/apt,125,2,138,2019-09-09,3.63,1,306
14442508,"Adventure Lover's Studio, Bent Creek Asheville NC",10934041,Lela,,28806,35.50661,-82.60848,Entire home/apt,82,3,130,2019-09-22,3.41,1,19
14466206,West Asheville light-filled home,21655384,Julie,,28806,35.57701,-82.57382,Private room,80,2,64,2019-08-11,2.19,1,4
14466985,"Down by the Riverside:  Country feel, W. Asheville",89153937,Ruby Susan,,28806,35.55975,-82.61199,Private room,45,2,207,2019-09-02,5.69,1,19
14499003,"*Suite,Calm & Comfy Gem*
Near Biltmore, BRP & AVL",3963910,Cara,,28803,35.51416,-82.51137,Entire home/apt,97,30,60,2019-09-09,2.57,1,87
14514191,Convenient Cozy Cottage near West Asheville,8574617,Dharma,,28806,35.55371,-82.6227,Entire home/apt,59,30,3,2018-01-04,0.12,1,344
14522467,Le Petit Bleu,89749383,Sally And Robert,,28804,35.62208,-82.57584,Entire home/apt,160,2,103,2019-09-01,2.76,1,138
14523242,A mountain escape with city comfort,35166807,Nicholas,,28806,35.52436,-82.61661,Entire home/apt,124,2,71,2019-09-02,1.88,3,343
14547745,"A Peaceful Suite in the Trees, in  Asheville",3875569,Cheryl,,28805,35.58455,-82.53611,Private room,70,2,111,2019-09-15,3.05,1,42
14555658,Creekside Perch on the north side,29536562,Jessica,,28804,35.63127,-82.56518,Private room,99,2,31,2019-07-21,0.83,2,331
14561813,Cute and Quiet Crash Pad in Downtown Asheville,20393578,Katie,,28801,35.59826,-82.55424,Entire home/apt,136,2,88,2019-09-22,2.40,1,55
14603190,Nana's Cottage,77050888,Will,,28806,35.57248,-82.60621,Entire home/apt,100,2,66,2018-11-18,1.79,1,13
14632829,Master bedroom in the heart of West Asheville,31436003,Lee,,28806,35.58016,-82.59424,Private room,48,1,91,2019-09-14,2.44,2,349
14649826,"""East"" West Asheville Studio apt",4285304,Cammie,,28806,35.5797,-82.5729,Entire home/apt,125,2,205,2019-09-10,5.75,2,300
14652591,"Cozy--private entrance and bath,  central location",46663867,Lynn,,28805,35.58388,-82.49855,Private room,72,2,88,2019-09-22,2.48,1,145
14715823,"Private Entrance, Private Room & full bath,  E AVL",31470010,Barbara,,28805,35.58338,-82.51516,Private room,56,1,152,2019-09-15,4.08,1,70
14731119,Nestled in the Mountains,35621512,Mike,,28804,35.64917,-82.58483,Entire home/apt,80,2,100,2019-09-02,2.75,1,164
14731928,5* BRICKHOUSE SUITE@UTOPIA ~ POOL ~ HOT-TUB,1994122,Marc & Fay,,28805,35.6129,-82.52441,Private room,49,1,195,2019-09-19,5.29,9,169
14738243,"CozyCottageWalk2town, yoga3wkDEC/JAN/FEB BOOK NOW",65772530,Roberta,,28801,35.60551,-82.54843,Private room,48,1,166,2019-09-18,4.83,1,108
14751215,Dog-Friendly Home close to Downtown Asheville,10699816,Trace,,28803,35.54546,-82.47812,Entire home/apt,160,1,181,2019-09-22,4.97,2,326
14757919,Bear's Den in Historic Montford,13282355,Ashley,,28801,35.59793,-82.5669,Entire home/apt,130,2,128,2019-09-15,4.11,1,42
14782142,"Boho-Chic 1 mile from DT - hot tub, decks, firepit",8939051,Cindi,,28803,35.57923,-82.54455,Entire home/apt,350,1,27,2019-08-25,0.73,1,0
14787424,Bear Crossing,87361142,Carol,,28806,35.62271,-82.62966,Entire home/apt,59,1,145,2019-09-22,3.91,1,73
14803947,Secluded Chunns Cove 3/3 on 1.5 acres mins to town,18513600,Sara,,28805,35.61305,-82.52223,Entire home/apt,450,4,10,2017-07-31,0.28,1,364
14805266,"""Hops,"" Skip and a Jump to Downtown and River Arts",64825951,Katie,,28801,35.59049,-82.56436,Entire home/apt,165,3,171,2019-09-25,5.76,1,238
14808434,Summertime at Wren's Nest: Modern Rustic Elegance,92538966,Sandra,,28704,35.47705,-82.51221,Entire home/apt,95,2,33,2019-09-02,0.88,1,310
14824135,Bent Creek Retreat,92689314,Nate,,28806,35.50347,-82.60639,Private room,48,1,71,2018-04-15,1.91,1,0
14826403,The Bluebird's Nest,66452479,Kimberly,,28804,35.63728,-82.55722,Entire home/apt,150,2,69,2019-09-27,1.87,1,0
14832058,Penley Spa and Retreat w/Zen Garden,92773441,Michael,,28715,35.56515,-82.68068,Entire home/apt,240,2,23,2019-09-22,1.19,1,325
14835813,Spacious Basement Apt—2 Quiet Acres near Airport,92808521,Anna,,28704,35.46532,-82.56058,Entire home/apt,110,1,97,2019-09-02,2.60,1,340
14841361,Comfy West AVL House by the River,4911428,Katy,,28806,35.57198,-82.56464,Entire home/apt,150,2,33,2017-11-26,0.88,1,0
14857013,Retro Vintage-West Asheville Urban Abode,93023816,Elisa,,28806,35.57646,-82.59235,Entire home/apt,106,2,156,2019-09-22,4.19,3,155
14899945,Swensen Home,32928027,Becky,,28803,35.53991,-82.46877,Private room,90,1,19,2018-07-22,0.52,2,69
14900960,"Cabin, Wood FirePlace, Hot Tub, Pool, Pet Friendly",77673932,David & Carolyn,,28715,35.51564,-82.64901,Entire home/apt,220,2,99,2019-09-22,2.77,1,315
14934441,Nanny's Place in the Great Smoky Mountains,20943262,Roslyn,,28803,35.55325,-82.51205,Entire home/apt,130,2,208,2019-09-23,5.79,1,69
14941161,City Serenity,48356327,Marianne,,28801,35.60776,-82.55041,Entire home/apt,95,2,115,2019-09-22,3.18,1,233
14963589,Cozy Cottage in the Woods Near Biltmore,47114362,Annie,,28803,35.54537,-82.50979,Entire home/apt,92,2,177,2019-09-18,4.86,1,140
14976451,"Sweet 5 Points Bungalow, Just a Walk to Downtown",3677108,Charles & Cheryl,,28801,35.60529,-82.55704,Private room,85,1,35,2019-09-02,0.97,3,33
15009504,Downtown Neighborhood | Modern Asian | Walkable,94713501,Wendy,,28801,35.60248,-82.55544,Entire home/apt,149,2,209,2019-09-20,5.67,1,336
15009920,Renovated In-town 2 bedroom home- 1 month minimum,76833656,Heather,,28801,35.60578,-82.55695,Entire home/apt,80,30,5,2019-07-19,0.17,1,190
15016101,Amazing Views of Downtown and Mountains,25968172,Steve,,28804,35.64572,-82.58659,Entire home/apt,150,2,61,2019-09-23,1.69,1,158
15055380,Walkable West Asheville Apartment,95166245,Jeremy,,28806,35.57916,-82.59718,Entire home/apt,125,2,146,2019-09-27,4.01,1,153
15091721,DOWNTOWN! Seconds from it all!,46001530,Jonathan,,28801,35.59409,-82.55799,Entire home/apt,105,1,182,2019-09-06,5.23,11,335
15091813,1899 Carriage House Suite in a Victorian Part of Asheville,95528976,Anna & Molly,,28801,35.60219,-82.56044,Entire home/apt,120,2,135,2019-09-18,4.32,1,93
15124397,Modern Mountain Getaway,15582281,Angela,,28803,35.5748,-82.53457,Entire home/apt,90,2,239,2019-09-06,6.83,1,125
15132769,W AVL Gypsy Zen Den~ Family Friendly,6837985,Lizzy & Mark,,28806,35.57703,-82.6227,Entire home/apt,77,1,101,2019-09-08,2.77,1,340
15158878,A Step Back in Time - 1901 Estate Guest Cottage,96173789,Jamie And Jim,,28803,35.48653,-82.51513,Entire home/apt,131,1,157,2019-09-25,4.34,1,243
15174633,"Downtown Inn Asheville, NC #1 King",96305927,Narendra,,28801,35.59309,-82.557,Private room,150,1,37,2019-08-17,1.24,10,335
15192947,Historic West Asheville Personal Retreat and Spa,21014952,Cheri,,28806,35.58154,-82.57757,Entire home/apt,185,2,110,2019-09-22,3.02,1,153
15194828,Shenandoah Room,72717376,Liza,,28805,35.58913,-82.47042,Private room,60,1,101,2019-08-25,2.77,3,2
15229458,Cozy King~MNT sunsets~Welcome Drinks~Hot Breakfast,9385592,Kelsey,,28806,35.63781,-82.65143,Private room,59,1,2,2016-10-31,0.06,3,128
15230720,A Room in a 1910 House near downtown,96812198,Charlotte,,28801,35.60651,-82.55889,Private room,58,1,194,2019-09-16,5.33,3,61
15231248,D&D's West Asheville AirBnb,15740461,Dellene,,28806,35.57279,-82.59791,Entire home/apt,89,1,134,2019-09-16,3.71,1,65
15248786,ZenMtn Treehouse (Main Floor)NO cleaning fee!,74862179,Rebecca,,28803,35.55589,-82.47648,Private room,85,1,51,2019-09-25,1.40,2,77
15268297,Mountain View Rm. @ The Asheville Bed & Beverage,43046775,Seay & Lisa,,28801,35.58547,-82.54916,Private room,67,2,92,2019-09-12,2.55,2,80
15271420,Little Cabin in the Woods,4496289,Lynda,,28704,35.44891,-82.51192,Entire home/apt,74,1,216,2019-09-15,5.97,2,325
15297764,Haw Creek Quiet I,36222316,Ric,,28805,35.60169,-82.50502,Private room,40,1,221,2019-03-02,7.28,3,0
15321136,Shenandoah RV (tiny house?),72717376,Liza,,28805,35.58926,-82.47613,Entire home/apt,75,1,63,2018-11-11,1.74,3,0
15327549,Artful Bungalow Walkable to Downtown,70854260,Colleen,,28801,35.59726,-82.56379,Private room,84,2,22,2018-10-14,0.62,1,0
15336786,Little Yellow House in the Mountains,7954589,Marissa,,28806,35.59177,-82.62489,Entire home/apt,85,2,95,2019-09-08,2.77,1,12
15339276,"Historic Keyhole House Suite Two, Within a Mile of Downtown",53338225,Renée,,28801,35.60672,-82.56329,Entire home/apt,167,1,130,2019-09-25,3.59,2,164
15343687,@home off Haywood,29602697,Mike,,28806,35.58141,-82.58484,Entire home/apt,50,3,176,2019-09-13,5.20,1,155
15345095,"Historic Keyhole House Suite One, Within a Mile of Downtown",53338225,Renée,,28801,35.60506,-82.56418,Entire home/apt,149,1,170,2019-09-17,4.70,2,163
15351409,Quiet Haven Tiny House-Hottub-Pets- Asheville Mtns,93289165,Carolyn,,28715,35.51357,-82.64932,Entire home/apt,89,2,71,2019-09-21,1.96,1,348
15354741,"Mountain Views, Flowing Waters, Family Retreat",97966079,Karen,,28805,35.63325,-82.46839,Entire home/apt,125,6,10,2017-06-09,0.28,1,79
15355010,"5 Points Bungalow, Garden View/Walk to Downtown",3677108,Charles & Cheryl,,28801,35.60478,-82.55606,Private room,80,1,45,2019-09-02,1.24,3,27
15359380,"5 Points Bungalow, Your Home in Asheville",3677108,Charles & Cheryl,,28801,35.60388,-82.55727,Entire home/apt,150,30,0,,,3,314
15371871,*Natural Light Filled Cottage In Asheville*,62996022,Joy,,28805,35.59711,-82.51228,Entire home/apt,73,1,173,2019-09-22,4.81,1,148
15419328,Room in Cozy Bungalow central West Asheville,61098873,Kevin,,28806,35.58638,-82.58449,Private room,99,1,13,2018-11-12,0.37,2,72
15422307,Cozy & Convenient- Walk to Sunny Point Cafe,98830727,Kelly & Michael,,28806,35.57438,-82.58634,Entire home/apt,125,1,263,2019-09-26,7.36,1,68
15437202,Cozy and Quiet on Hemphill,98990072,Anne,,28803,35.56497,-82.48429,Private room,50,2,75,2019-09-15,2.09,1,159
15444450,City Sanctuary,15904121,Maureen,,28804,35.60239,-82.54174,Entire home/apt,120,2,43,2019-09-16,1.20,1,151
15462269,Brand New Log Cabin...close to downtown Asheville!,32198136,Paul,,28805,35.65293,-82.47423,Entire home/apt,243,2,11,2019-09-08,0.32,1,346
15467289,"Amazing, One of a Kind, Green Home in W. Asheville",96294317,Shane,,28806,35.56627,-82.59797,Entire home/apt,89,2,54,2017-08-28,1.52,1,0
15475292,Bright East Asheville Studio Apt.,89538800,Hilary And Jon,,28805,35.5836,-82.50191,Entire home/apt,90,2,296,2019-09-19,8.24,1,102
15476300,Comfortable Home near to WNC Ag Center,49443822,Beatriz,,28732,35.42843,-82.52954,Entire home/apt,145,3,32,2019-07-29,0.92,1,332
15481467,"Guests Love The Location, Best of Asheville At Our Doorstep",9189011,Ralph,,28801,35.5993,-82.55599,Entire home/apt,295,1,231,2019-09-22,6.56,1,318
15484732,Holly Hill Apartment,99420699,Dottie,,28806,35.62164,-82.64097,Entire home/apt,90,3,0,,,1,305
15506149,Funky Master Suite near West Asheville!,98628151,Codi,,28806,35.57541,-82.64569,Private room,50,1,134,2019-09-20,3.73,1,60
15507809,Downtown Retreat in the heart of Asheville,89335658,Emily,,28801,35.59091,-82.55345,Entire home/apt,250,30,70,2019-07-29,1.99,1,0
15510852,Downtown hideaway! Walk everywhere!,46001530,Jonathan,,28801,35.59412,-82.55799,Entire home/apt,115,2,113,2019-09-06,3.16,11,341
15516714,"Clean, Artsy, Modern Smart Home!",32595803,Michael,,28704,35.45294,-82.50784,Private room,45,2,39,2017-07-30,1.10,2,0
15530268,Private apartment ~2 mi  from downtown Asheville,47647594,Micah,,28804,35.6272,-82.5571,Entire home/apt,95,1,246,2019-09-09,7.37,1,334
15544670,Apt Close to Everything in Asheville- $1600/mo!!,100023677,Dana,,28806,35.57457,-82.56993,Entire home/apt,54,30,1,2019-01-12,0.12,1,295
15546661,The Snook Nook ~ A Mountain Retreat In Asheville,37996476,Aaron,,28805,35.62545,-82.48441,Entire home/apt,75,2,164,2019-09-22,4.59,4,153
15547377,"Willow Haven, near Asheville",57122380,Ed,,28704,35.46114,-82.5656,Entire home/apt,160,2,179,2019-09-23,5.18,1,325
15565423,"Clean, Artsy, Modern, Smart Home",32595803,Michael,,28704,35.45304,-82.50577,Entire home/apt,95,2,10,2017-08-13,0.29,2,0
15568000,"Namaste Yurt, best of both worlds",51104544,Simms,,28805,35.60719,-82.48735,Entire home/apt,130,2,77,2019-09-06,2.20,3,311
15577790,New Guest House in West Asheville- It's A Retreat!,10524336,Sharon,,28806,35.57985,-82.5938,Entire home/apt,55,28,17,2019-07-31,0.48,1,62
15579134,Harrison Haven / 3 min walk to downtown Asheville,17118860,Paul,,28801,35.59922,-82.55707,Private room,165,2,109,2019-09-22,3.11,1,75
15647883,West Nest on Haywood Road,98245203,Mike,,28806,35.57704,-82.57828,Entire home/apt,125,1,205,2019-09-23,5.82,1,49
15653105,Traveler's Home. Monthly rates.,46933220,Amy,,28805,35.60049,-82.4686,Private room,40,28,7,2019-06-30,0.20,1,322
15664695,Lovely lower level suite at the Blue Ridge Parkway,101143740,Angela With Darin And Ella,,28803,35.56053,-82.48994,Entire home/apt,49,1,229,2019-09-22,6.50,1,121
15685101,"Private studio near downtown, Biltmore & breweries",16261203,Sam,,28803,35.57033,-82.52995,Entire home/apt,99,1,216,2019-09-12,6.08,1,101
15701324,Mtn Retreat 'Suite'  Dntwn 5 min  Private Entrance,4782147,Ken,,28803,35.57925,-82.54295,Private room,95,2,144,2019-09-22,4.11,1,341
15706129,"Private, dog friendly, king studio with garage!",101427019,Karina & Patrick,,28805,35.58585,-82.51645,Entire home/apt,69,2,131,2019-09-16,4.97,1,155
15718256,Spacious and Sunny Apartment close to Everything!,5230460,Emily,,28801,35.57699,-82.56218,Entire home/apt,145,2,210,2019-09-24,6.00,1,299
15728861,Private quiet bedroom near Biltmore,13865975,Meda,,28803,35.5696,-82.52836,Private room,45,1,72,2019-09-08,2.04,1,2
15757654,Heart of Asheville Bright n' Peaceful Apt.,101872826,Amir,,28803,35.53106,-82.5189,Private room,30,7,36,2018-04-16,1.07,1,89
15780601,Artist's Retreat in Hip West Asheville,88468262,Mark,,28806,35.58801,-82.60242,Entire home/apt,94,2,88,2019-09-15,2.63,1,162
15788106,"Cozy, quiet retreat near Blue Ridge Parkway. 2 bed",102127332,Julia,,28806,35.51845,-82.59882,Entire home/apt,80,3,63,2019-09-15,1.80,3,163
15805048,1940s Asheville Carriage House (Monthly),5162286,Casey,,28806,35.58005,-82.58763,Entire home/apt,61,30,41,2017-11-20,1.21,1,302
15806748,Private Lake Kenilworth Suite,30786266,Dawn,,28803,35.58038,-82.5324,Entire home/apt,250,3,53,2019-09-01,1.53,1,362
15817222,Middle Sunny Bedroom,57405998,Cody,,28806,35.58524,-82.60898,Private room,38,1,140,2019-09-15,4.20,3,36
15827350,Windsor Forest Inn(Sierra Nevada 3 miles away!),101874083,Cecelia(Cissy),,28704,35.45995,-82.54333,Entire home/apt,75,2,98,2019-09-02,2.84,1,153
15830900,"Rustic Updated Special Cabin / Asheville, Biltmore",39286181,Karl,,28704,35.48736,-82.58117,Entire home/apt,275,2,72,2019-08-18,2.08,2,348
15843857,Spacious+Clean 2BR/2BA w/ Sunset Views close to DT,66330572,Matthew,,28805,35.63454,-82.47104,Private room,80,2,84,2019-09-15,2.40,1,0
15867765,Historic Church in The River Arts District,102070094,David And Shawn,,28801,35.57883,-82.56037,Private room,135,1,244,2019-09-22,7.11,1,40
15868200,Awesome Asheville,20067787,Tom,,28805,35.59964,-82.47497,Private room,60,1,349,2019-09-21,10.04,1,313
